#OTU ID	1_S1	10_S10	100_S8	101_S9	102_S10	103_S11	104_S12	105_S13	106_S14	107_S15	108_S16	109_S17	11_S11	110_S18	111_S19	112_S20	113_S21	114_S22	115_S23	116_S24	117_S25	118_S26	119_S27	12_S12	120_S28	121_S29	122_S30	123_S31	124_S32	125_S33	126_S34	127_S35	128_S36	129_S37	13_S13	130_S38	130_S5	131_S6	132_S39	132_S7	133_S40	133_S8	134_S41	134_S9	135_S42	136_S10	136_S43	137_S11	137_S44	138_S12	139_S13	139_S45	140_S14	143_S46	144_S47	145_S48	146_S49	147_S50	148_S51	149_S86	15_S14	150_S87	151_S88	152_S89	153_S90	154_S91	155_S92	157_S93	158_S94	159_S95	16_S15	160_S74	161_S75	162_S76	163_S77	164_S78	165_S79	166_S80	167_S81	168_S82	169_S83	17_S16	170_S84	171_S85	172_S86	173_S87	174_S88	175_S89	176_S90	177_S91	178_S92	179_S93	18_S17	2_S2	20_S18	21_S19	22_S20	23_S21	24_S22	249_S75	25_S23	250_S76	251_S77	252_S78	254_S79	256_S80	258_S81	259_S82	26_S24	260_S83	261_S84	262_S85	263_S86	264_S87	265_S88	266_S89	267_S90	268_S91	269_S92	27_S25	270_S93	271_S94	272_S95	273_S96	274_S97	275_S98	276_S99	277_S100	28_S26	29_S27	3_S3	30_S28	31_S29	32_S30	33_S31	34_S32	35_S33	36_S34	37_S35	38_S36	39_S37	4_S4	40_S38	41_S39	42_S40	43_S41	44_S42	45_S43	46_S44	47_S45	48_S46	49_S47	5_S93	50_S48	51_S49	52_S50	53_S51	54_S52	55_S53	56_S54	57_S55	58_S56	6_S94	61_S57	63_S58	64_S59	65_S60	66_S61	67_S62	68_S63	69_S64	7_S95	70_S65	71_S66	72_S67	73_S68	74_S69	75_S70	76_S71	78_S72	79_S73	8_S96	80_S74	81_S75	82_S76	83_S77	84_S1	85_S2	86_S3	88_S4	9_S9	96_S5	97_S6	98_S7	V1-V2-180_S48	V1-V2-181_S49	V1-V2-183_S50	V1-V2-184_S51	V1-V2-185_S52	V1-V2-186_S53	V1-V2-187_S54	V1-V2-188_S55	V1-V2-S-86-2024-1_S15	V1-V2-S-86-2024-10_S24	V1-V2-S-86-2024-11_S25	V1-V2-S-86-2024-12_S26	V1-V2-S-86-2024-13_S27	V1-V2-S-86-2024-14_S28	V1-V2-S-86-2024-15_S29	V1-V2-S-86-2024-16_S30	V1-V2-S-86-2024-17_S31	V1-V2-S-86-2024-18_S32	V1-V2-S-86-2024-19_S33	V1-V2-S-86-2024-2_S16	V1-V2-S-86-2024-20_S34	V1-V2-S-86-2024-21_S35	V1-V2-S-86-2024-22_S36	V1-V2-S-86-2024-23_S37	V1-V2-S-86-2024-24_S38	V1-V2-S-86-2024-28_S39	V1-V2-S-86-2024-29_S40	V1-V2-S-86-2024-3_S17	V1-V2-S-86-2024-30_S41	V1-V2-S-86-2024-31_S42	V1-V2-S-86-2024-32_S43	V1-V2-S-86-2024-33_S44	V1-V2-S-86-2024-34_S45	V1-V2-S-86-2024-35_S46	V1-V2-S-86-2024-36_S47	V1-V2-S-86-2024-37_S48	V1-V2-S-86-2024-38_S49	V1-V2-S-86-2024-39_S50	V1-V2-S-86-2024-4_S18	V1-V2-S-86-2024-40_S51	V1-V2-S-86-2024-41_S52	V1-V2-S-86-2024-42_S53	V1-V2-S-86-2024-43_S54	V1-V2-S-86-2024-44_S55	V1-V2-S-86-2024-45_S56	V1-V2-S-86-2024-46_S57	V1-V2-S-86-2024-47_S58	V1-V2-S-86-2024-48_S59	V1-V2-S-86-2024-49_S60	V1-V2-S-86-2024-5_S19	V1-V2-S-86-2024-6_S20	V1-V2-S-86-2024-7_S21	V1-V2-S-86-2024-8_S22	V1-V2-S-86-2024-9_S23
Endobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enhydrobacter	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enorma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064	0	5659	6926	2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	18	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	191	7	0	11	0	2	0	0	0	0	0	0	0	10	485	0	0	0
Enterococcus	28	88	26387	3329	54460	73061	19	26	35	21	30	0	0	6	18	17	11779	0	0	45797	6368	29370	10940	16	22842	1207	0	27	159	0	1006	1199	890	14839	28695	1140	345	0	768	28920	2522	80	32592	5	165	11996	9779	36887	7	97	38288	42	0	0	10	0	16050	46	51389	23146	2357	9300	7401	6276	16	41647	7	19960	4	1396	11	24276	32354	24319	29963	14254	18112	2335	9433	14167	14612	14	3281	3058	6463	9	19	24579	1629	9	0	6	41	72	51	0	75673	64500	65460	68861	130	0	57	35	4	0	25	122	5390	37686	712	46707	440	33	5	0	0	0	15	108	3911	7226	5362	0	9588	41350	19900	60	9737	12648	21	23468	13	54	23128	17273	22912	16271	11907	10249	395	83	3090	5892	671	33334	25018	12525	25872	29650	6463	4244	45	21337	3477	17	10	21	7763	2123	45	0	9	1445	9610	701	1756	58985	67459	40691	71880	10201	36163	30101	32859	34632	30844	38812	28172	35230	89361	6428	10653	10284	9924	10007	17295	28924	41240	7899	249	71881	2319	634	0	183	0	0	0	0	0	0	433	38225	26483	29478	82957	0	65	315	5	2095	2167	1206	1570	1956	4312	29792	48570	13	141	33995	5422	7598	9488	17925	12784	18039	6133	0	6286	1373	38342	451	1145	551	418	18589	10945	51009	11189	37838	0	10	0	55420	27162	38635
Enterorhabdus	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	105	0	0	0	0	0	0	0	0	0	0	0	0	3	0	355	0	0	0	154	0	0	0	0	64	10	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	7	0	0	41	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	457	16	0	4	39	22	12	0	0	0	0	0	0	32	16	0	0	0
Enteroscipio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	24	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	0	0	0	6	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1340	2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erysipelatoclostridiaceae	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0
Erysipelatoclostridium	0	12	0	508	19	0	110	32	0	0	0	2	4170	0	0	0	0	0	0	0	5	2476	0	81	900	43	0	933	246	9	682	739	2430	1558	544	4038	755	0	3296	0	14	0	2	0	148	0	0	0	0	0	0	0	0	794	2613	3536	31	0	140	311	3	192	3687	2235	8	6783	32	0	280	165	101	0	0	418	12	1127	1689	1436	3650	1797	5586	0	8144	20	1813	2500	696	17	290	3	0	0	51	0	18	0	0	0	0	18	480	6	27	7	0	56	21	7	461	0	3	0	0	0	0	0	0	569	0	7682	194	28	2368	26	248	0	0	454	85	346	0	1980	0	50	23	295	0	3937	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	426	0	640	2048	2647	303	227	6	30	1342	3	0	0	0	0	0	0	0	0	779	49	7	7	0	3	0	3718	0	19	0	156	995	0	0	0	0	0	0	0	0	0	6534	17	0	0	273	18	0	0	0	0	0	84	0	0	0	0	0	0	0	0	1198	227	107	5317	4580	0	0	24	0	0	0	19	0	0	0	0	0	0	3	0	789	0	0	277	6091
Erysipelotrichaceae	0	153	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	341	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	40	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	28
Erysipelotrichaceae_UCG-003	799	0	0	0	0	0	734	0	0	0	0	0	0	0	0	0	0	3	0	0	329	0	0	181	0	0	0	36	2025	34	0	0	1999	0	0	0	0	0	0	0	1955	0	0	0	0	0	0	0	0	16	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2828	0	834	80	0	4728	26	0	0	0	0	0	0	0	0	0	0	324	0	1573	0	0	0	662	0	0	0	0	401	2135	31	0	0	0	2	0	543	21	29	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	143	0	0	0	61	177	0	92	2290	7	0	1060	0	61	1366	0	0	0	0	0	0	0	2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	29	13	26	0	0	0	0	0	388	217	131	257	0	48	197	0	4	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	2145	197	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	34	3	180	8	0	10	13	0	0	0	0	0	0	0	0	581	0	0	0	0
Erysipelotrichaceae_UCG-006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	585	327	0	31	31	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia-Shigella	919	0	0	0	0	6	1097	0	0	150	228	0	50	5	0	0	0	0	0	4	0	0	0	9	0	0	85	46	2123	22	0	0	1796	5010	0	45	0	0	0	14	0	0	0	0	0	0	0	0	0	1989	0	5	4192	13	0	0	0	0	0	0	0	0	0	0	0	1584	35	0	0	576	124	0	0	0	0	0	0	0	0	0	0	159	0	0	200	0	58	0	0	0	0	0	68	1370	0	4	0	0	0	0	0	6273	9010	0	17	0	0	0	3560	0	0	0	0	0	0	0	0	0	0	11	0	0	73	969	0	0	0	1313	0	0	902	0	0	0	0	0	0	79	0	11	0	782	0	0	0	0	0	0	0	0	0	0	8	0	0	0	23	0	0	12	0	0	0	0	342	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	73	0	0	0	0	0	0	0	0	0	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	49	1107	1689	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	58	0	0	0	0	0	646	0	0	0	0
Eubacterium	0	0	0	0	0	0	218	0	422	97	83	294	0	95	0	0	0	80	5	0	0	0	0	0	0	0	0	0	0	0	893	631	0	0	0	0	0	0	0	0	0	6	0	0	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	40	0	0	0	218	0	0	18	7	732	672	732	3251	246	1410	0	3930	0	0	0	29	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1168	0	0	34	4	35	59	0	0	0	0	0	0	0	0	0	0	1783	264	1164	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	4081	0	0	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	9	62	0	0	0	0	46	0	0	0	0	489	0	12568	6753	1861	2	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	16408	0	0	0	0	0	4327	17	0	1295	70
Eubacterium_brachy_group	0	0	0	0	0	0	12	0	399	3	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	3	0	0	0	61	37	0	37	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	22	273	17	0	18	5	0	0	0	4	6	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	56	72	0	0	0	20	0	0	0	0	0	2	151	71	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	9	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	9	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
Eubacterium_coprostanoligenes_group	0	0	0	0	0	0	163	0	38	0	0	0	0	0	0	0	0	9	0	0	167	0	0	2790	0	0	3247	0	35	0	1211	1066	0	0	0	24	0	0	6	0	52	0	0	0	880	0	0	0	0	1104	0	0	951	0	0	0	0	0	0	0	222	0	0	0	1007	0	143	0	0	0	10	0	0	0	0	0	0	0	0	0	0	38	0	46	0	508	0	4	388	0	0	0	16	0	4	0	0	0	0	5	2219	1417	714	0	0	0	0	9	0	0	9	0	0	3	0	0	0	30	0	30	0	0	0	2219	0	0	0	1795	0	1010	0	0	6	83	0	0	0	0	641	2308	189	0	0	2	469	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	3	0	129	172	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	276	8	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	209	0	0	0	0	70	0	0	0	0	0	0	0	0	133	9	0	0	0	113	0	2280	47	0	209	12	49	51	0	0	0	0	0	0	336	518	0	0	0
Eubacterium_eligens_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	68	0	0	73	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	0	0	205	0	102	83	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	80	0	0	31	218	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	330	30	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	3	0	0	0	0	0	0	0	0	70	0	0	0
Eubacterium_fissicatena_group	0	0	10	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	72	49	11	15	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	37	159	0	0	0	0	0	23	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	11	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	12	0	0	0	0	0	9	54	26	0	10	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	139	95	0	40	0
Eubacterium_hallii_group	0	0	82	22	0	0	208	0	96	153	196	19	15	0	0	0	0	0	0	0	281	0	0	3228	0	0	0	0	32	0	318	350	0	1512	0	602	5	0	444	0	1681	0	0	0	361	0	0	0	0	100	0	0	61	0	0	0	0	0	0	0	0	0	0	0	28	0	340	37	703	2036	20	0	0	0	0	0	0	0	0	0	0	0	0	1699	2890	1056	168	15	3032	0	0	0	480	0	8	0	0	0	0	0	448	81	204	0	0	38	129	33	14	0	0	0	0	0	0	0	0	182	0	93	20019	3036	544	519	0	0	0	127	0	0	3	1004	0	115	0	0	0	0	321	1489	54	7	10	6	2153	0	0	0	0	0	0	0	41	0	0	0	37	0	0	0	0	0	147	0	586	346	284	317	167	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1597	448	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	13	425	0	0	0
Eubacterium_nodatum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	2	0	355	208	0	0	0	0	0	3	0	0	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	0	5	115	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	3	15	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_ruminantium_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	39	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0
Eubacterium_saphenum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_siraeum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	15	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	0	0	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	83	0	0	0	0	15	0	0	0	25	0	0	0	0	0	45	0	0	0	0	0	0	0	0	180	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	514	0	0	31	0	0	0	0	0	0	0	0	0	0	31	0	0	0
